transaction_id,date,store_id,product_id,customer_id,quantity,net_revenue
TXN-004566,2024-05-08,S001,P0006,CUST-00562,3,1437.6
TXN-004567,2024-05-08,S001,P0009,CUST-00940,1,471.67
TXN-004568,2024-05-08,S001,P0010,CUST-01927,2,826.2
TXN-004569,2024-05-08,S002,P0001,CUST-01367,1,270.3
TXN-004570,2024-05-08,S002,P0002,CUST-00404,2,190.08
TXN-004571,2024-05-08,S002,P0003,CUST-00510,2,1261.98
TXN-004572,2024-05-08,S002,P0004,CUST-00848,2,624.64
TXN-004573,2024-05-08,S002,P0005,CUST-00858,1,490.43
TXN-004574,2024-05-08,S002,P0006,CUST-01635,1,479.2
TXN-004575,2024-05-08,S002,P0007,CUST-01569,2,1462.76
TXN-004576,2024-05-08,S002,P0009,CUST-01659,1,471.67
TXN-004577,2024-05-08,S002,P0010,CUST-01206,3,1239.3000000000002
TXN-004578,2024-05-08,S003,P0001,CUST-01969,1,270.3
TXN-004579,2024-05-08,S003,P0002,CUST-00773,2,190.08
TXN-004580,2024-05-08,S003,P0003,CUST-00555,2,1261.98
TXN-004581,2024-05-08,S003,P0004,CUST-01519,3,936.96
TXN-004582,2024-05-08,S003,P0005,CUST-01652,2,980.86
TXN-004583,2024-05-08,S003,P0008,CUST-00773,2,907.02
TXN-004584,2024-05-08,S003,P0009,CUST-01425,3,1415.01
TXN-004585,2024-05-08,S004,P0001,CUST-01396,3,810.9000000000001
TXN-004586,2024-05-08,S004,P0002,CUST-01160,2,190.08
TXN-004587,2024-05-08,S004,P0003,CUST-01105,2,1261.98
TXN-004588,2024-05-08,S004,P0005,CUST-01635,3,1471.29
TXN-004589,2024-05-08,S004,P0006,CUST-01688,2,958.4
TXN-004590,2024-05-08,S004,P0007,CUST-00852,1,731.38
TXN-004591,2024-05-08,S004,P0010,CUST-01572,4,1652.4
TXN-004592,2024-05-08,S005,P0001,CUST-00506,1,270.3
TXN-004593,2024-05-08,S005,P0002,CUST-00519,2,190.08
TXN-004594,2024-05-08,S005,P0004,CUST-01636,2,624.64
TXN-004595,2024-05-08,S005,P0005,CUST-01073,4,1961.72
TXN-004596,2024-05-08,S005,P0006,CUST-00587,1,479.2
TXN-004597,2024-05-08,S005,P0007,CUST-00805,2,1462.76
TXN-004598,2024-05-08,S005,P0008,CUST-01402,2,907.02
TXN-004599,2024-05-08,S005,P0009,CUST-01457,1,471.67
TXN-004600,2024-05-08,S005,P0010,CUST-00617,3,1239.3000000000002
TXN-004601,2024-05-09,S001,P0002,CUST-01382,4,380.16
TXN-004602,2024-05-09,S001,P0004,CUST-01568,1,312.32
TXN-004603,2024-05-09,S001,P0005,CUST-00642,1,490.43
TXN-004604,2024-05-09,S001,P0006,CUST-01558,1,479.2
TXN-004605,2024-05-09,S001,P0007,CUST-01823,2,1462.76
TXN-004606,2024-05-09,S001,P0008,CUST-00277,2,907.02
TXN-004607,2024-05-09,S001,P0009,CUST-01448,1,471.67
TXN-004608,2024-05-09,S001,P0010,CUST-01422,1,413.1
TXN-004609,2024-05-09,S002,P0001,CUST-01929,2,540.6
TXN-004610,2024-05-09,S002,P0002,CUST-01632,2,190.08
TXN-004611,2024-05-09,S002,P0004,CUST-00546,2,624.64
TXN-004612,2024-05-09,S002,P0005,CUST-00614,1,490.43
TXN-004613,2024-05-09,S002,P0007,CUST-01237,1,731.38
TXN-004614,2024-05-09,S002,P0008,CUST-01340,1,453.51
TXN-004615,2024-05-09,S002,P0010,CUST-01721,1,413.1
TXN-004616,2024-05-09,S003,P0001,CUST-00592,1,270.3
TXN-004617,2024-05-09,S003,P0002,CUST-01432,1,95.04
TXN-004618,2024-05-09,S003,P0003,CUST-01718,1,630.99
TXN-004619,2024-05-09,S003,P0004,CUST-01685,1,312.32
TXN-004620,2024-05-09,S003,P0005,CUST-00858,3,1471.29
TXN-004621,2024-05-09,S003,P0007,CUST-01044,3,2194.14
TXN-004622,2024-05-09,S003,P0008,CUST-01178,2,907.02
TXN-004623,2024-05-09,S004,P0001,CUST-00540,1,270.3
TXN-004624,2024-05-09,S004,P0002,CUST-01432,4,380.16
TXN-004625,2024-05-09,S004,P0003,CUST-01003,2,1261.98
TXN-004626,2024-05-09,S004,P0005,CUST-01119,3,1471.29
TXN-004627,2024-05-09,S004,P0006,CUST-01201,1,479.2
TXN-004628,2024-05-09,S004,P0007,CUST-00595,1,731.38
TXN-004629,2024-05-09,S004,P0008,CUST-01061,1,453.51
TXN-004630,2024-05-09,S004,P0009,CUST-00503,1,471.67
TXN-004631,2024-05-09,S004,P0010,CUST-00425,3,1239.3000000000002
TXN-004632,2024-05-09,S005,P0001,CUST-00588,1,270.3
TXN-004633,2024-05-09,S005,P0002,CUST-01861,1,95.04
TXN-004634,2024-05-09,S005,P0003,CUST-01664,1,630.99
TXN-004635,2024-05-09,S005,P0005,CUST-00882,1,490.43
TXN-004636,2024-05-09,S005,P0006,CUST-01385,2,958.4
TXN-004637,2024-05-09,S005,P0007,CUST-01713,1,731.38
TXN-004638,2024-05-09,S005,P0009,CUST-01107,5,2358.35
TXN-004639,2024-05-10,S001,P0001,CUST-00019,2,540.6
TXN-004640,2024-05-10,S001,P0002,CUST-01525,2,190.08
TXN-004641,2024-05-10,S001,P0003,CUST-00139,2,1261.98
TXN-004642,2024-05-10,S001,P0007,CUST-00105,1,731.38
TXN-004643,2024-05-10,S001,P0009,CUST-00105,1,471.67
TXN-004644,2024-05-10,S001,P0010,CUST-01818,2,826.2
TXN-004645,2024-05-10,S002,P0002,CUST-00445,1,95.04
TXN-004646,2024-05-10,S002,P0003,CUST-01525,1,630.99
TXN-004647,2024-05-10,S002,P0004,CUST-00957,1,312.32
TXN-004648,2024-05-10,S002,P0005,CUST-00652,1,490.43
TXN-004649,2024-05-10,S002,P0006,CUST-01678,1,479.2
TXN-004650,2024-05-10,S002,P0007,CUST-01999,1,731.38
TXN-004651,2024-05-10,S002,P0008,CUST-00691,5,2267.55
TXN-004652,2024-05-10,S002,P0009,CUST-01538,3,1415.01
TXN-004653,2024-05-10,S002,P0010,CUST-01032,1,413.1
TXN-004654,2024-05-10,S003,P0001,CUST-01644,2,540.6
TXN-004655,2024-05-10,S003,P0002,CUST-00775,1,95.04
TXN-004656,2024-05-10,S003,P0005,CUST-00835,2,980.86
TXN-004657,2024-05-10,S003,P0006,CUST-00007,1,479.2
TXN-004658,2024-05-10,S003,P0007,CUST-01798,2,1462.76
TXN-004659,2024-05-10,S003,P0009,CUST-01396,1,471.67
TXN-004660,2024-05-10,S004,P0001,CUST-01512,1,270.3
TXN-004661,2024-05-10,S004,P0005,CUST-00939,2,980.86
TXN-004662,2024-05-10,S004,P0008,CUST-00243,1,453.51
TXN-004663,2024-05-10,S004,P0009,CUST-00070,1,471.67
TXN-004664,2024-05-10,S005,P0002,CUST-00070,1,95.04
TXN-004665,2024-05-10,S005,P0003,CUST-01419,2,1261.98
TXN-004666,2024-05-10,S005,P0004,CUST-00076,1,312.32
TXN-004667,2024-05-10,S005,P0005,CUST-00597,1,490.43
TXN-004668,2024-05-10,S005,P0007,CUST-01227,2,1462.76
TXN-004669,2024-05-10,S005,P0008,CUST-01926,3,1360.53
TXN-004670,2024-05-10,S005,P0009,CUST-01513,3,1415.01
TXN-004671,2024-05-10,S005,P0010,CUST-01269,1,413.1
TXN-004672,2024-05-11,S001,P0001,CUST-00799,2,540.6
TXN-004673,2024-05-11,S001,P0002,CUST-00553,1,95.04
TXN-004674,2024-05-11,S001,P0003,CUST-01775,3,1892.97
TXN-004675,2024-05-11,S001,P0004,CUST-01072,2,624.64
TXN-004676,2024-05-11,S001,P0005,CUST-01390,1,490.43
TXN-004677,2024-05-11,S001,P0007,CUST-00361,1,731.38
TXN-004678,2024-05-11,S001,P0008,CUST-01493,3,1360.53
TXN-004679,2024-05-11,S001,P0009,CUST-00973,3,1415.01
TXN-004680,2024-05-11,S001,P0010,CUST-01858,1,413.1
TXN-004681,2024-05-11,S002,P0001,CUST-01032,4,1081.2
TXN-004682,2024-05-11,S002,P0002,CUST-01380,1,95.04
TXN-004683,2024-05-11,S002,P0003,CUST-00107,1,630.99
TXN-004684,2024-05-11,S002,P0005,CUST-01026,4,1961.72
TXN-004685,2024-05-11,S002,P0007,CUST-01618,1,731.38
TXN-004686,2024-05-11,S002,P0008,CUST-00339,1,453.51
TXN-004687,2024-05-11,S002,P0009,CUST-01311,1,471.67
TXN-004688,2024-05-11,S002,P0010,CUST-01686,2,826.2
TXN-004689,2024-05-11,S003,P0002,CUST-00272,1,95.04
TXN-004690,2024-05-11,S003,P0003,CUST-00281,1,630.99
TXN-004691,2024-05-11,S003,P0004,CUST-01101,2,624.64
TXN-004692,2024-05-11,S003,P0005,CUST-00155,2,980.86
TXN-004693,2024-05-11,S003,P0007,CUST-01066,1,731.38
TXN-004694,2024-05-11,S003,P0009,CUST-00997,3,1415.01
TXN-004695,2024-05-11,S003,P0010,CUST-01510,3,1239.3000000000002
TXN-004696,2024-05-11,S004,P0001,CUST-00969,2,540.6
TXN-004697,2024-05-11,S004,P0004,CUST-00435,1,312.32
TXN-004698,2024-05-11,S004,P0005,CUST-00486,2,980.86
TXN-004699,2024-05-11,S004,P0006,CUST-00855,1,479.2
TXN-004700,2024-05-11,S004,P0007,CUST-01035,1,731.38
TXN-004701,2024-05-11,S004,P0008,CUST-01348,1,453.51
TXN-004702,2024-05-11,S004,P0009,CUST-01068,1,471.67
TXN-004703,2024-05-11,S005,P0004,CUST-01998,1,312.32
TXN-004704,2024-05-11,S005,P0005,CUST-01915,1,490.43
TXN-004705,2024-05-11,S005,P0007,CUST-00218,2,1462.76
TXN-004706,2024-05-11,S005,P0009,CUST-01872,2,943.34
TXN-004707,2024-05-12,S001,P0002,CUST-00184,2,190.08
TXN-004708,2024-05-12,S001,P0004,CUST-01918,2,624.64
TXN-004709,2024-05-12,S001,P0005,CUST-01981,4,1961.72
TXN-004710,2024-05-12,S001,P0008,CUST-01887,1,453.51
TXN-004711,2024-05-12,S001,P0009,CUST-01729,1,471.67
TXN-004712,2024-05-12,S001,P0010,CUST-00021,6,2478.6000000000004
TXN-004713,2024-05-12,S002,P0002,CUST-01777,2,190.08
TXN-004714,2024-05-12,S002,P0004,CUST-01743,3,936.96
TXN-004715,2024-05-12,S002,P0005,CUST-01816,2,980.86
TXN-004716,2024-05-12,S002,P0006,CUST-00106,1,479.2
TXN-004717,2024-05-12,S002,P0008,CUST-01472,2,907.02
TXN-004718,2024-05-12,S002,P0010,CUST-01276,1,413.1
TXN-004719,2024-05-12,S003,P0001,CUST-00997,1,270.3
TXN-004720,2024-05-12,S003,P0002,CUST-00196,1,95.04
TXN-004721,2024-05-12,S003,P0003,CUST-01023,2,1261.98
TXN-004722,2024-05-12,S003,P0005,CUST-00561,1,490.43
TXN-004723,2024-05-12,S003,P0006,CUST-00908,1,479.2
TXN-004724,2024-05-12,S003,P0007,CUST-00794,2,1462.76
TXN-004725,2024-05-12,S003,P0008,CUST-00043,1,453.51
TXN-004726,2024-05-12,S003,P0009,CUST-01518,1,471.67
TXN-004727,2024-05-12,S003,P0010,CUST-00279,1,413.1
TXN-004728,2024-05-12,S004,P0001,CUST-01400,3,810.9000000000001
TXN-004729,2024-05-12,S004,P0002,CUST-00908,1,95.04
TXN-004730,2024-05-12,S004,P0004,CUST-00068,1,312.32
TXN-004731,2024-05-12,S004,P0006,CUST-01829,1,479.2
TXN-004732,2024-05-12,S004,P0007,CUST-01529,1,731.38
TXN-004733,2024-05-12,S004,P0009,CUST-00351,1,471.67
TXN-004734,2024-05-12,S005,P0001,CUST-00503,2,540.6
TXN-004735,2024-05-12,S005,P0002,CUST-01927,3,285.12
TXN-004736,2024-05-12,S005,P0004,CUST-00506,1,312.32
TXN-004737,2024-05-12,S005,P0005,CUST-01531,3,1471.29
TXN-004738,2024-05-12,S005,P0007,CUST-01406,1,731.38
TXN-004739,2024-05-12,S005,P0008,CUST-01777,2,907.02
TXN-004740,2024-05-12,S005,P0010,CUST-00816,1,413.1
TXN-004741,2024-05-13,S001,P0001,CUST-00964,1,270.3
TXN-004742,2024-05-13,S001,P0002,CUST-01419,2,190.08
TXN-004743,2024-05-13,S001,P0003,CUST-01675,1,630.99
TXN-004744,2024-05-13,S001,P0005,CUST-01993,2,980.86
TXN-004745,2024-05-13,S001,P0010,CUST-00304,1,413.1
TXN-004746,2024-05-13,S002,P0002,CUST-00300,1,95.04
TXN-004747,2024-05-13,S002,P0003,CUST-01374,1,630.99
TXN-004748,2024-05-13,S002,P0005,CUST-01562,3,1471.29
TXN-004749,2024-05-13,S002,P0006,CUST-00948,1,479.2
TXN-004750,2024-05-13,S003,P0001,CUST-01499,2,540.6
TXN-004751,2024-05-13,S003,P0002,CUST-01970,2,190.08
TXN-004752,2024-05-13,S003,P0003,CUST-00758,1,630.99
TXN-004753,2024-05-13,S003,P0004,CUST-01434,1,312.32
TXN-004754,2024-05-13,S003,P0005,CUST-01355,1,490.43
TXN-004755,2024-05-13,S003,P0006,CUST-01564,1,479.2
TXN-004756,2024-05-13,S003,P0007,CUST-01952,1,731.38
TXN-004757,2024-05-13,S003,P0008,CUST-01859,3,1360.53
TXN-004758,2024-05-13,S003,P0010,CUST-00182,1,413.1
TXN-004759,2024-05-13,S004,P0001,CUST-00687,3,810.9000000000001
TXN-004760,2024-05-13,S004,P0003,CUST-00685,2,1261.98
TXN-004761,2024-05-13,S004,P0004,CUST-01664,2,624.64
TXN-004762,2024-05-13,S004,P0007,CUST-01662,1,731.38
TXN-004763,2024-05-13,S004,P0008,CUST-00231,3,1360.53
TXN-004764,2024-05-13,S004,P0009,CUST-00296,1,471.67
TXN-004765,2024-05-13,S005,P0001,CUST-01976,1,270.3
TXN-004766,2024-05-13,S005,P0002,CUST-00312,1,95.04
TXN-004767,2024-05-13,S005,P0003,CUST-01045,2,1261.98
TXN-004768,2024-05-13,S005,P0004,CUST-01023,2,624.64
TXN-004769,2024-05-13,S005,P0005,CUST-01272,3,1471.29
TXN-004770,2024-05-13,S005,P0006,CUST-01202,1,479.2
TXN-004771,2024-05-13,S005,P0008,CUST-01580,3,1360.53
TXN-004772,2024-05-13,S005,P0009,CUST-00673,2,943.34
TXN-004773,2024-05-14,S001,P0001,CUST-01412,1,270.3
TXN-004774,2024-05-14,S001,P0002,CUST-00659,3,285.12
TXN-004775,2024-05-14,S001,P0003,CUST-00922,1,630.99
TXN-004776,2024-05-14,S001,P0004,CUST-01061,1,312.32
TXN-004777,2024-05-14,S001,P0005,CUST-01575,1,490.43
TXN-004778,2024-05-14,S001,P0006,CUST-01984,1,479.2
TXN-004779,2024-05-14,S001,P0007,CUST-01081,1,731.38
TXN-004780,2024-05-14,S001,P0008,CUST-00098,2,907.02
TXN-004781,2024-05-14,S002,P0001,CUST-01523,2,540.6
TXN-004782,2024-05-14,S002,P0002,CUST-00459,2,190.08
TXN-004783,2024-05-14,S002,P0003,CUST-00715,1,630.99
TXN-004784,2024-05-14,S002,P0007,CUST-01686,1,731.38
TXN-004785,2024-05-14,S002,P0008,CUST-01388,1,453.51
TXN-004786,2024-05-14,S002,P0009,CUST-00843,2,943.34
TXN-004787,2024-05-14,S002,P0010,CUST-01921,2,826.2
TXN-004788,2024-05-14,S003,P0001,CUST-01112,1,270.3
TXN-004789,2024-05-14,S003,P0002,CUST-00555,2,190.08
TXN-004790,2024-05-14,S003,P0003,CUST-01685,3,1892.97
TXN-004791,2024-05-14,S003,P0004,CUST-00882,1,312.32
TXN-004792,2024-05-14,S003,P0005,CUST-00231,6,2942.58
TXN-004793,2024-05-14,S003,P0007,CUST-00497,1,731.38
TXN-004794,2024-05-14,S003,P0008,CUST-00572,4,1814.04
TXN-004795,2024-05-14,S003,P0009,CUST-00737,2,943.34
TXN-004796,2024-05-14,S003,P0010,CUST-00109,1,413.1
TXN-004797,2024-05-14,S004,P0004,CUST-01117,3,936.96
TXN-004798,2024-05-14,S004,P0005,CUST-00162,3,1471.29
TXN-004799,2024-05-14,S004,P0007,CUST-01923,3,2194.14
TXN-004800,2024-05-14,S004,P0008,CUST-00761,1,453.51
TXN-004801,2024-05-14,S004,P0009,CUST-00800,2,943.34
TXN-004802,2024-05-14,S004,P0010,CUST-00197,1,413.1
TXN-004803,2024-05-14,S005,P0001,CUST-00328,2,540.6
TXN-004804,2024-05-14,S005,P0002,CUST-00820,2,190.08
TXN-004805,2024-05-14,S005,P0004,CUST-01335,1,312.32
TXN-004806,2024-05-14,S005,P0005,CUST-00689,1,490.43
TXN-004807,2024-05-14,S005,P0007,CUST-00792,1,731.38
TXN-004808,2024-05-14,S005,P0008,CUST-01489,1,453.51
TXN-004809,2024-05-14,S005,P0009,CUST-00393,3,1415.01
TXN-004810,2024-05-14,S005,P0010,CUST-00871,2,826.2
TXN-004811,2024-05-15,S001,P0001,CUST-01129,1,270.3
TXN-004812,2024-05-15,S001,P0002,CUST-00421,2,190.08
TXN-004813,2024-05-15,S001,P0003,CUST-01843,1,630.99
TXN-004814,2024-05-15,S001,P0004,CUST-00801,1,312.32
TXN-004815,2024-05-15,S001,P0005,CUST-00179,1,490.43
TXN-004816,2024-05-15,S001,P0006,CUST-01068,1,479.2
TXN-004817,2024-05-15,S001,P0008,CUST-00871,1,453.51
TXN-004818,2024-05-15,S001,P0009,CUST-01004,4,1886.68
TXN-004819,2024-05-15,S001,P0010,CUST-01999,1,413.1
TXN-004820,2024-05-15,S002,P0002,CUST-01402,1,95.04
TXN-004821,2024-05-15,S002,P0003,CUST-01632,1,630.99
TXN-004822,2024-05-15,S002,P0004,CUST-01720,1,312.32
TXN-004823,2024-05-15,S002,P0005,CUST-01245,3,1471.29
TXN-004824,2024-05-15,S002,P0007,CUST-01725,1,731.38
TXN-004825,2024-05-15,S002,P0008,CUST-01396,1,453.51
TXN-004826,2024-05-15,S002,P0009,CUST-00506,2,943.34
TXN-004827,2024-05-15,S002,P0010,CUST-00799,4,1652.4
TXN-004828,2024-05-15,S003,P0002,CUST-00133,2,190.08
TXN-004829,2024-05-15,S003,P0003,CUST-01905,1,630.99
TXN-004830,2024-05-15,S003,P0005,CUST-00308,4,1961.72
TXN-004831,2024-05-15,S003,P0006,CUST-01477,1,479.2
TXN-004832,2024-05-15,S003,P0008,CUST-01088,2,907.02
TXN-004833,2024-05-15,S003,P0009,CUST-01488,4,1886.68
TXN-004834,2024-05-15,S003,P0010,CUST-00198,1,413.1
TXN-004835,2024-05-15,S004,P0001,CUST-00457,2,540.6
TXN-004836,2024-05-15,S004,P0003,CUST-00613,1,630.99
TXN-004837,2024-05-15,S004,P0004,CUST-01603,2,624.64
TXN-004838,2024-05-15,S004,P0005,CUST-00875,2,980.86
TXN-004839,2024-05-15,S004,P0006,CUST-01543,1,479.2
TXN-004840,2024-05-15,S004,P0007,CUST-01516,1,731.38
TXN-004841,2024-05-15,S004,P0008,CUST-00367,1,453.51
TXN-004842,2024-05-15,S004,P0009,CUST-00863,3,1415.01
TXN-004843,2024-05-15,S004,P0010,CUST-01965,2,826.2
TXN-004844,2024-05-15,S005,P0001,CUST-00206,2,540.6
TXN-004845,2024-05-15,S005,P0002,CUST-01783,1,95.04
TXN-004846,2024-05-15,S005,P0003,CUST-01859,1,630.99
TXN-004847,2024-05-15,S005,P0004,CUST-01836,1,312.32
TXN-004848,2024-05-15,S005,P0005,CUST-01427,5,2452.15
TXN-004849,2024-05-15,S005,P0006,CUST-01302,2,958.4
TXN-004850,2024-05-15,S005,P0008,CUST-00063,1,453.51
TXN-004851,2024-05-15,S005,P0009,CUST-01293,1,471.67
TXN-004852,2024-05-15,S005,P0010,CUST-00411,2,826.2
TXN-004853,2024-05-16,S001,P0002,CUST-00821,3,285.12
TXN-004854,2024-05-16,S001,P0003,CUST-01985,1,630.99
TXN-004855,2024-05-16,S001,P0005,CUST-01945,1,490.43
TXN-004856,2024-05-16,S001,P0006,CUST-01324,1,479.2
TXN-004857,2024-05-16,S001,P0008,CUST-01562,1,453.51
TXN-004858,2024-05-16,S001,P0010,CUST-00304,1,413.1
TXN-004859,2024-05-16,S002,P0001,CUST-01456,2,540.6
TXN-004860,2024-05-16,S002,P0002,CUST-00855,2,190.08
TXN-004861,2024-05-16,S002,P0003,CUST-00587,2,1261.98
TXN-004862,2024-05-16,S002,P0004,CUST-01432,2,624.64
TXN-004863,2024-05-16,S002,P0005,CUST-01953,2,980.86
TXN-004864,2024-05-16,S002,P0009,CUST-01361,3,1415.01
TXN-004865,2024-05-16,S002,P0010,CUST-01212,2,826.2
TXN-004866,2024-05-16,S003,P0002,CUST-00237,1,95.04
TXN-004867,2024-05-16,S003,P0003,CUST-01779,1,630.99
TXN-004868,2024-05-16,S003,P0004,CUST-00598,1,312.32
TXN-004869,2024-05-16,S003,P0005,CUST-00440,1,490.43
TXN-004870,2024-05-16,S003,P0007,CUST-00655,1,731.38
TXN-004871,2024-05-16,S003,P0008,CUST-00076,3,1360.53
TXN-004872,2024-05-16,S003,P0009,CUST-01425,1,471.67
TXN-004873,2024-05-16,S003,P0010,CUST-01102,1,413.1
TXN-004874,2024-05-16,S004,P0001,CUST-00767,1,270.3
TXN-004875,2024-05-16,S004,P0002,CUST-01359,3,285.12
TXN-004876,2024-05-16,S004,P0003,CUST-01737,1,630.99
TXN-004877,2024-05-16,S004,P0004,CUST-00087,2,624.64
TXN-004878,2024-05-16,S004,P0005,CUST-00982,2,980.86
TXN-004879,2024-05-16,S004,P0007,CUST-01466,1,731.38
TXN-004880,2024-05-16,S004,P0008,CUST-01180,1,453.51
TXN-004881,2024-05-16,S004,P0009,CUST-00521,2,943.34
TXN-004882,2024-05-16,S005,P0002,CUST-01822,4,380.16
TXN-004883,2024-05-16,S005,P0003,CUST-01086,2,1261.98
TXN-004884,2024-05-16,S005,P0005,CUST-00518,4,1961.72
TXN-004885,2024-05-16,S005,P0006,CUST-00358,1,479.2
TXN-004886,2024-05-16,S005,P0007,CUST-01245,1,731.38
TXN-004887,2024-05-16,S005,P0008,CUST-00056,1,453.51
TXN-004888,2024-05-16,S005,P0010,CUST-01177,1,413.1
TXN-004889,2024-05-17,S001,P0001,CUST-00698,2,540.6
TXN-004890,2024-05-17,S001,P0003,CUST-00547,3,1892.97
TXN-004891,2024-05-17,S001,P0005,CUST-01129,1,490.43
TXN-004892,2024-05-17,S001,P0006,CUST-00974,1,479.2
TXN-004893,2024-05-17,S001,P0008,CUST-01077,2,907.02
TXN-004894,2024-05-17,S001,P0009,CUST-00528,3,1415.01
TXN-004895,2024-05-17,S001,P0010,CUST-00781,1,413.1
TXN-004896,2024-05-17,S002,P0003,CUST-01538,2,1261.98
TXN-004897,2024-05-17,S002,P0005,CUST-00631,2,980.86
TXN-004898,2024-05-17,S002,P0006,CUST-01943,1,479.2
TXN-004899,2024-05-17,S002,P0008,CUST-00991,4,1814.04
TXN-004900,2024-05-17,S002,P0009,CUST-00970,3,1415.01
TXN-004901,2024-05-17,S002,P0010,CUST-01435,2,826.2
TXN-004902,2024-05-17,S003,P0001,CUST-01521,4,1081.2
TXN-004903,2024-05-17,S003,P0002,CUST-00650,2,190.08
TXN-004904,2024-05-17,S003,P0004,CUST-01635,1,312.32
TXN-004905,2024-05-17,S003,P0005,CUST-00610,4,1961.72
TXN-004906,2024-05-17,S003,P0006,CUST-01564,1,479.2
TXN-004907,2024-05-17,S003,P0007,CUST-01131,1,731.38
TXN-004908,2024-05-17,S003,P0009,CUST-01311,1,471.67
TXN-004909,2024-05-17,S003,P0010,CUST-00908,3,1239.3000000000002
TXN-004910,2024-05-17,S004,P0001,CUST-01762,2,540.6
TXN-004911,2024-05-17,S004,P0002,CUST-00266,1,95.04
TXN-004912,2024-05-17,S004,P0003,CUST-01322,1,630.99
TXN-004913,2024-05-17,S004,P0004,CUST-00764,5,1561.6
TXN-004914,2024-05-17,S004,P0005,CUST-01219,5,2452.15
TXN-004915,2024-05-17,S004,P0007,CUST-01198,2,1462.76
TXN-004916,2024-05-17,S004,P0008,CUST-01737,3,1360.53
TXN-004917,2024-05-17,S004,P0009,CUST-00268,1,471.67
TXN-004918,2024-05-17,S005,P0001,CUST-01915,3,810.9000000000001
TXN-004919,2024-05-17,S005,P0002,CUST-01258,1,95.04
TXN-004920,2024-05-17,S005,P0003,CUST-01362,1,630.99
TXN-004921,2024-05-17,S005,P0004,CUST-00984,2,624.64
TXN-004922,2024-05-17,S005,P0005,CUST-00932,3,1471.29
TXN-004923,2024-05-17,S005,P0007,CUST-00786,1,731.38
TXN-004924,2024-05-17,S005,P0008,CUST-01643,2,907.02
TXN-004925,2024-05-17,S005,P0009,CUST-01993,3,1415.01
TXN-004926,2024-05-17,S005,P0010,CUST-01308,1,413.1
TXN-004927,2024-05-18,S001,P0001,CUST-01230,1,270.3
TXN-004928,2024-05-18,S001,P0002,CUST-00276,1,95.04
TXN-004929,2024-05-18,S001,P0004,CUST-01911,1,312.32
TXN-004930,2024-05-18,S001,P0005,CUST-00152,2,980.86
TXN-004931,2024-05-18,S001,P0008,CUST-01917,1,453.51
TXN-004932,2024-05-18,S001,P0009,CUST-00661,1,471.67
TXN-004933,2024-05-18,S001,P0010,CUST-01384,2,826.2
TXN-004934,2024-05-18,S002,P0001,CUST-01652,3,810.9000000000001
TXN-004935,2024-05-18,S002,P0002,CUST-01360,1,95.04
TXN-004936,2024-05-18,S002,P0003,CUST-01246,1,630.99
TXN-004937,2024-05-18,S002,P0004,CUST-01245,1,312.32
TXN-004938,2024-05-18,S002,P0005,CUST-00275,5,2452.15
TXN-004939,2024-05-18,S002,P0007,CUST-01534,3,2194.14
TXN-004940,2024-05-18,S002,P0008,CUST-01093,4,1814.04
TXN-004941,2024-05-18,S002,P0009,CUST-00971,3,1415.01
TXN-004942,2024-05-18,S002,P0010,CUST-00535,2,826.2
TXN-004943,2024-05-18,S003,P0001,CUST-01669,5,1351.5
TXN-004944,2024-05-18,S003,P0002,CUST-00469,4,380.16
TXN-004945,2024-05-18,S003,P0003,CUST-01909,2,1261.98
TXN-004946,2024-05-18,S003,P0004,CUST-01129,1,312.32
TXN-004947,2024-05-18,S003,P0005,CUST-00524,4,1961.72
TXN-004948,2024-05-18,S003,P0007,CUST-00746,1,731.38
TXN-004949,2024-05-18,S003,P0008,CUST-01704,3,1360.53
TXN-004950,2024-05-18,S003,P0010,CUST-01740,1,413.1
TXN-004951,2024-05-18,S004,P0001,CUST-01136,1,270.3
TXN-004952,2024-05-18,S004,P0002,CUST-00005,3,285.12
TXN-004953,2024-05-18,S004,P0003,CUST-01648,2,1261.98
TXN-004954,2024-05-18,S004,P0004,CUST-01258,1,312.32
TXN-004955,2024-05-18,S004,P0005,CUST-00010,2,980.86
TXN-004956,2024-05-18,S004,P0006,CUST-00539,1,479.2
TXN-004957,2024-05-18,S004,P0007,CUST-00050,1,731.38
TXN-004958,2024-05-18,S004,P0008,CUST-01270,4,1814.04
TXN-004959,2024-05-18,S004,P0009,CUST-01505,2,943.34
TXN-004960,2024-05-18,S005,P0001,CUST-00915,2,540.6
TXN-004961,2024-05-18,S005,P0003,CUST-01960,1,630.99
TXN-004962,2024-05-18,S005,P0004,CUST-01826,2,624.64
TXN-004963,2024-05-18,S005,P0005,CUST-00035,3,1471.29
TXN-004964,2024-05-18,S005,P0006,CUST-00473,2,958.4
TXN-004965,2024-05-18,S005,P0008,CUST-01851,5,2267.55
TXN-004966,2024-05-18,S005,P0009,CUST-01230,3,1415.01
TXN-004967,2024-05-18,S005,P0010,CUST-00411,3,1239.3000000000002
TXN-004968,2024-05-19,S001,P0003,CUST-01758,1,630.99
TXN-004969,2024-05-19,S001,P0005,CUST-01226,2,980.86
TXN-004970,2024-05-19,S001,P0006,CUST-00773,1,479.2
TXN-004971,2024-05-19,S001,P0007,CUST-01141,2,1462.76
